#name:PaxDB integrated dataset
#score:17.6
#weight:
#description: integrated dataset: weighted average of 'C.elegans PeptideAtlas Build June 2010'(weighting 30%), 'C.elegans PeptideAtlas Build May 2008'(weighting 100%), 'Schrimpf et al.'(weighting 0%)<br/><b>Interaction consistency score</b>: 17.6&nbsp<b>Coverage</b>: 58%
#organ:WHOLE_ORGANISM
#integrated:true
#
#internal_id	string_external_id	abundance
493430	6239.2RSSE.1	4.14786667914164
493431	6239.2RSSE.2	5.11135304991332
493433	6239.4R79.1a	2.91748987976712
493434	6239.4R79.2	2.25032178585518
493438	6239.AC3.2	33.2623678192476
493439	6239.AC3.3	3.78077218587715
493440	6239.AC3.4	3.78077218587715
493441	6239.AC3.5.1	123.303033390995
493443	6239.AC3.7	1.82693502886355
493444	6239.AC3.8	3.9953049715783
493446	6239.AC7.2a.1	49.7627413004964
493448	6239.AC8.10	0.219531169656478
493451	6239.AC8.3	0.219531169656478
493454	6239.AH10.1	4.14481022870005
493458	6239.AH6.1	1.40563749248953
493459	6239.AH6.10	1.01845177423459
493461	6239.AH6.12	0.819007919543892
493463	6239.AH6.2	0.544943174960031
493466	6239.AH6.5	22.6530132398496
493471	6239.AH9.2	2.98118328107005
493472	6239.AH9.3	66.5589701924436
493474	6239.AH9.6	2.76320320931862
493476	6239.B0001.1	14.9799377148956
493477	6239.B0001.2	1.48231231535087
493478	6239.B0001.3a	5.45537883536655
493479	6239.B0001.4	43.8137319047313
493480	6239.B0001.5	2.85940343404917
493482	6239.B0001.7	1.01049322440068
493483	6239.B0001.8.1	5.72889654587655
493484	6239.B0019.1	12.7604061630471
493486	6239.B0024.1	14.8377206591459
493487	6239.B0024.10.1	20.0731082534949
493488	6239.B0024.11	25.3042836565709
493489	6239.B0024.12	25.2012880206571
493490	6239.B0024.13b	1.38318454592501
493493	6239.B0024.2	2.74982318426282
493494	6239.B0024.3	3.2316080304618
493495	6239.B0024.4	3.10106229100506
493496	6239.B0024.6	0.148124774436184
493497	6239.B0024.8	0.0859976744090361
493498	6239.B0024.9	122.296468138403
493499	6239.B0025.1a.2	13.7570191055122
493500	6239.B0025.2.4	45.4045849527188
493504	6239.B0034.3a	4.90820512637637
493508	6239.B0035.10	139.234086257102
493509	6239.B0035.11	35.3172764399094
493510	6239.B0035.12.2	37.8259234551942
493511	6239.B0035.13	24.0254832289956
493512	6239.B0035.14.1	39.3719201737759
493513	6239.B0035.15	63.9053450774835
493515	6239.B0035.18	0.669193023075605
493516	6239.B0035.1b	73.7667006935643
493517	6239.B0035.2	24.3204354732958
493518	6239.B0035.3	47.194179253697
493519	6239.B0035.4.1	264.807061055622
493520	6239.B0035.5.1	128.564194292652
493521	6239.B0035.6	1.92396284507751
493522	6239.B0035.7	309.376391982909
493523	6239.B0035.8	378.142777499805
493524	6239.B0035.9	527.215151767185
493525	6239.B0041.1	0.597382731368303
493526	6239.B0041.2a.2	59.4623665579196
493527	6239.B0041.3	2.08807874251426
493528	6239.B0041.4.1	2913.12257315816
493530	6239.B0041.6a	41.1913794957437
493531	6239.B0041.7	5.19680809548513
493532	6239.B0041.8.1	16.2797361504385
493537	6239.B0198.1	3.20869131907532
493539	6239.B0198.3a	0.106242700866625
493540	6239.B0205.10.2	7.44732164959775
493541	6239.B0205.11	90.1644039988438
493542	6239.B0205.12	2.62049917547395
493543	6239.B0205.13	25.0630062387364
493545	6239.B0205.1a	1.06225157506245
493547	6239.B0205.3.1	411.527931221196
493548	6239.B0205.4	1.73836375403026
493550	6239.B0205.6	91.5363662856048
493551	6239.B0205.7	217.40924421996
493552	6239.B0205.8	97.028235953961
493553	6239.B0205.9	1.03485939252992
493554	6239.B0207.1	0.619847303220807
493556	6239.B0207.11	1.39245499167454
493558	6239.B0207.2	1.76629468116218
493559	6239.B0207.3b	2.94095658786973
493560	6239.B0207.4	5.82671089481564
493561	6239.B0207.5	0.46203053321488
493562	6239.B0207.6	6.46397948607668
493563	6239.B0207.7	0.603268032702326
493566	6239.B0212.1	1.72766790595595
493570	6239.B0212.5	0.513962818961053
493572	6239.B0213.10	2.44512884542276
493573	6239.B0213.11	0.333783479164373
493574	6239.B0213.12	2.68619748118743
493575	6239.B0213.14	3.61359313077825
493576	6239.B0213.15b	28.9283142519685
493577	6239.B0213.16	0.0245238292225901
493580	6239.B0213.3	0.75843805400765
493581	6239.B0213.4	0.72824062217088
493583	6239.B0213.6	0.643415743888345
493587	6239.B0218.1a.3	79.7998246408579
493588	6239.B0218.2.2	14.4534112991779
493589	6239.B0218.3	36.6586132388028
493590	6239.B0218.5	1.58176975312525
493591	6239.B0218.6	5.31848519534809
493592	6239.B0218.7	0.317639915767476
493593	6239.B0218.8	3.38090210202829
493596	6239.B0222.11	0.772076166335
493598	6239.B0222.3	2.86768237053087
493600	6239.B0222.5	3.94739514892616
493601	6239.B0222.6	4.99613749876537
493603	6239.B0222.8	5.09457626300941
493604	6239.B0222.9	8.93011978762707
493605	6239.B0228.1	10.2893264936404
493606	6239.B0228.4c	10.7303858309178
493609	6239.B0228.7.2	73.8637251784276
493612	6239.B0238.1	19.3929993689016
493613	6239.B0238.10	35.0944349830672
493614	6239.B0238.11	79.2299547855006
493616	6239.B0238.13	4.10763087044234
493620	6239.B0238.6	0.445046948234958
493626	6239.B0240.3	0.644711533070904
493627	6239.B0240.4.2	19.809412250387
493630	6239.B0244.2	19.9801837588109
493635	6239.B0244.8	8.53294262126102
493637	6239.B0250.1.1	1847.47103134665
493639	6239.B0250.2	5.99444671263345
493640	6239.B0250.4	0.406904558605631
493641	6239.B0250.5	285.429333062658
493644	6239.B0250.9	0.674231037296065
493648	6239.B0252.4b	41.9378197534488
493649	6239.B0252.5	2.44067789319613
493651	6239.B0261.1	4.18049625440317
493652	6239.B0261.2a	14.1325879079476
493653	6239.B0261.4a	25.8995002633928
493654	6239.B0261.5	5.79610348407086
493655	6239.B0261.6a	12.0618481622702
493656	6239.B0261.7	8.77290298514564
493657	6239.B0261.8	9.7805058871595
493658	6239.B0272.1	329.086071353599
493659	6239.B0272.2	13.8788311557651
493660	6239.B0272.3	544.089396775253
493661	6239.B0272.4	42.3920056437062
493662	6239.B0273.1	0.466944559800271
493663	6239.B0273.2.1	0.242052783913773
493664	6239.B0273.3	0.233252324899315
493668	6239.B0280.12b	0.656335776469481
493669	6239.B0280.13	8.95530735137784
493671	6239.B0280.1a	13.4837588271413
493672	6239.B0280.2	0.706990313454368
493673	6239.B0280.3.3	124.465912655711
493675	6239.B0280.5	105.066334668044
493676	6239.B0280.7	2.44729816741187
493677	6239.B0280.8	3.58903503081082
493678	6239.B0280.9	36.7864739645545
493679	6239.B0281.1	0.65381333819528
493680	6239.B0281.3	1.23560311280407
493682	6239.B0281.5a	2.06446285662121
493684	6239.B0281.8	1.11493758764795
493685	6239.B0284.1	2.93616867440501
493686	6239.B0284.2	0.401358987113428
493688	6239.B0284.4	0.525266101774574
493689	6239.B0285.1	14.3942204291187
493690	6239.B0285.10	0.507055612583799
493691	6239.B0285.3	3.68204954422835
493692	6239.B0285.4	51.7743889903703
493693	6239.B0285.5	1.02342481939104
493695	6239.B0285.7	19.5474957622255
493696	6239.B0285.8	1.68372447140172
493697	6239.B0285.9	23.4301051739908
493698	6239.B0286.1	2.76418584323922
493700	6239.B0286.3	95.8555314991803
493701	6239.B0286.4a.2	39.1147837329824
493703	6239.B0286.6	0.548385779997069
493704	6239.B0294.1	5.21134180617815
493706	6239.B0302.1a	7.80478025655781
493709	6239.B0302.5	3.65424336671655
493710	6239.B0303.11	4.58389554703193
493711	6239.B0303.14	4.12761745461388
493712	6239.B0303.15	49.7314643232204
493714	6239.B0303.2	8.41046782817898
493715	6239.B0303.3.3	448.960270355362
493716	6239.B0303.4.2	2.20945674394211
493717	6239.B0303.7a	14.9931590214307
493719	6239.B0303.9	14.248656459982
493720	6239.B0304.1b	22.0317070232765
493722	6239.B0304.3	0.189532720289995
493726	6239.B0304.7	0.297990495721974
493728	6239.B0304.9	5.4275900596967
493729	6239.B0310.1b	9.14412497875964
493730	6239.B0310.2.2	0.589257945160173
493732	6239.B0310.5	47.0315644185204
493735	6239.B0331.2	0.235866173641132
493736	6239.B0334.1.2	136.839129676962
493737	6239.B0334.10	0.570258720477338
493738	6239.B0334.11a	7.26771816798839
493739	6239.B0334.13	1.80633186527364
493741	6239.B0334.3a.1	318.415195737645
493742	6239.B0334.4	3.09984032483147
493743	6239.B0334.5	9.78966242962503
493745	6239.B0334.7	1.57962511884467
493746	6239.B0334.8	2.60927658444929
493747	6239.B0336.1	0.779315629862138
493748	6239.B0336.10.1	2044.49415015629
493749	6239.B0336.11a	6.56687580319052
493751	6239.B0336.13	9.22445993354141
493752	6239.B0336.2.1	449.125062927611
493753	6239.B0336.3	104.32306627962
493754	6239.B0336.4a	1.82963489022795
493756	6239.B0336.6.2	31.3141636564812
493758	6239.B0336.8	4.23698862834753
